Detection ID,Path,Start Line Num,End Line Num,Code
42,./TargetProjects/activemq-artemis/artemis-server/src/test/java/org/apache/activemq/artemis/core/paging/cursor/impl/PageReaderTest.java,141,,"         assertFalse(""Expect exception since message number is beyond page "", true);"
43,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,75,,"         assertTrue(false);"
44,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,87,,"         assertTrue(false);"
45,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,99,,"         assertTrue(false);"
46,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,111,,"         assertTrue(false);"
47,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,123,,"         assertTrue(false);"
48,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,135,,"         assertTrue(false);"
49,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,147,,"         assertTrue(false);"
50,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,159,,"         assertTrue(false);"
51,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,171,,"         assertTrue(false);"
52,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,183,,"         assertTrue(false);"
53,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,195,,"         assertTrue(false);"
54,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,208,,"         assertTrue(false);"
55,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,231,,"         assertTrue(false);"
56,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,269,,"         assertTrue(false);"
57,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java,139,,"         assertTrue(false);"
58,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java,151,,"         assertTrue(false);"
59,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java,163,,"         assertTrue(false);"
60,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java,175,,"         assertTrue(false);"
61,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java,187,,"         assertTrue(false);"
62,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java,199,,"         assertTrue(false);"
63,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java,212,,"         assertTrue(false);"
64,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java,229,,"         assertTrue(false);"
65,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,123,,"         assertTrue(false);"
66,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,174,,"         assertTrue(false);"
67,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,229,,"         assertTrue(false);"
68,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,292,,"         assertTrue(false);"
69,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,351,,"         assertTrue(false);"
70,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,419,,"         assertTrue(false);"
71,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,478,,"         assertTrue(false);"
72,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,541,,"         assertTrue(false);"
73,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,601,,"         assertTrue(false);"
74,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,621,,"         assertTrue(false);"
75,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,683,,"         assertTrue(false);"
76,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQStreamMessageTest.java,750,,"         assertTrue(false);"
77,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/console/command/AMQ3410Test.java,126,,"      assertFalse(""No exception caught"", true);"
78,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/console/command/AMQ3410Test.java,152,,"         assertFalse(e.toString(), true);"
79,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/console/command/AMQ3410Test.java,154,,"      assertFalse(""No exception caught"", true);"
80,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/console/command/AMQ3410Test.java,180,,"      assertFalse(true);"
81,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/console/command/AMQ3411Test.java,162,,"         assertFalse(e.toString(), true);"
82,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/console/command/AMQ3411Test.java,164,,"      assertFalse(""No exception caught"", true);"
83,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/console/command/AMQ3411Test.java,192,,"         assertFalse(e.toString(), true);"
84,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/console/command/AMQ3411Test.java,194,,"      assertFalse(""No exception caught"", true);"
85,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/usecases/RequestReplyToTopicViaThreeNetworkHopsTest.java,460,,"      assertTrue(""no errors"", !testError);"
86,./TargetProjects/activemq-artemis/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/openwire/amq/JmsCreateConsumerInOnMessageTest.java,85,,"         assertTrue(false);"
87,./TargetProjects/activemq-artemis/tests/unit-tests/src/test/java/org/apache/activemq/artemis/tests/unit/core/config/impl/ConnectorsServiceTest.java,111,,"         assertTrue(""Expected exception when creating service with same name"", false);"
88,./TargetProjects/activemq-artemis/tests/unit-tests/src/test/java/org/apache/activemq/artemis/tests/unit/core/config/impl/ConnectorsServiceTest.java,131,,"         assertTrue(""Expected exception when destroying non-existing service"", false);"
89,./TargetProjects/ambari/ambari-agent/src/test/java/org/apache/ambari/tools/zk/ZkMigratorTest.java,234,,"      assertTrue(false);"
90,./TargetProjects/ambari/ambari-agent/src/test/java/org/apache/ambari/tools/zk/ZkMigratorTest.java,243,,"      assertTrue(false);"
91,./TargetProjects/ambari/ambari-server/src/test/java/org/apache/ambari/server/api/services/stackadvisor/commands/StackAdvisorCommandTest.java,117,,"    assertTrue(false);"
92,./TargetProjects/ambari/ambari-server/src/test/java/org/apache/ambari/server/api/services/stackadvisor/commands/StackAdvisorCommandTest.java,145,,"    assertTrue(false);"
93,./TargetProjects/ambari/ambari-server/src/test/java/org/apache/ambari/server/api/services/stackadvisor/commands/StackAdvisorCommandTest.java,172,,"    assertTrue(false);"
94,./TargetProjects/ambari/ambari-server/src/test/java/org/apache/ambari/server/controller/AmbariManagementControllerTest.java,5678,,"      assertTrue(""Exception should have been raised."", false);"
95,./TargetProjects/ambari/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/UpgradeSummaryResourceProviderTest.java,254,,"      assertTrue(""Expected exception to be thrown"", false);"
96,./TargetProjects/ambari/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/UserResourceProviderDBTest.java,190,,"      assertTrue(""Should fail with user exists"", false);"
97,./TargetProjects/ambari/ambari-server/src/test/java/org/apache/ambari/server/stack/upgrade/orchestrate/UpgradeHelperTest.java,255,,"      assertTrue(false);"
98,./TargetProjects/ambari/ambari-server/src/test/java/org/apache/ambari/server/stack/upgrade/orchestrate/UpgradeHelperTest.java,1234,,"        assertTrue(""Expect Tez to not have any service checks"", false);"
99,./TargetProjects/ambari-logsearch/ambari-logsearch-server/src/test/java/org/apache/ambari/logsearch/web/security/LogsearchAuthenticationProviderTest.java,160,,"      assertTrue(""Should have thrown AuthenticationException"", false);"
100,./TargetProjects/ambari-logsearch/ambari-logsearch-server/src/test/java/org/apache/ambari/logsearch/web/security/LogsearchAuthenticationProviderTest.java,180,,"      assertTrue(""Should have thrown AuthenticationException"", false);"
101,./TargetProjects/ambari-logsearch/ambari-logsearch-server/src/test/java/org/apache/ambari/logsearch/web/security/LogsearchExternalServerAuthenticationProviderTest.java,84,,"      assertTrue(""Should have thrown BadCredentialsException"", false);"
102,./TargetProjects/ambari-logsearch/ambari-logsearch-server/src/test/java/org/apache/ambari/logsearch/web/security/LogsearchExternalServerAuthenticationProviderTest.java,102,,"      assertTrue(""Should have thrown BadCredentialsException"", false);"
103,./TargetProjects/ambari-logsearch/ambari-logsearch-server/src/test/java/org/apache/ambari/logsearch/web/security/LogsearchExternalServerAuthenticationProviderTest.java,121,,"      assertTrue(""Should have thrown BadCredentialsException"", false);"
104,./TargetProjects/ambari-logsearch/ambari-logsearch-server/src/test/java/org/apache/ambari/logsearch/web/security/LogsearchExternalServerAuthenticationProviderTest.java,139,,"      assertTrue(""Should have thrown BadCredentialsException"", false);"
105,./TargetProjects/ambari-logsearch/ambari-logsearch-server/src/test/java/org/apache/ambari/logsearch/web/security/LogsearchExternalServerAuthenticationProviderTest.java,160,,"      assertTrue(""Should have thrown BadCredentialsException"", false);"
106,./TargetProjects/ambari-logsearch/ambari-logsearch-server/src/test/java/org/apache/ambari/logsearch/web/security/LogsearchSimpleAuthenticationProviderTest.java,76,,"      assertTrue(""Should have thrown BadCredentialsException"", false);"
107,./TargetProjects/ambari-logsearch/ambari-logsearch-server/src/test/java/org/apache/ambari/logsearch/web/security/LogsearchSimpleAuthenticationProviderTest.java,94,,"      assertTrue(""Should have thrown BadCredentialsException"", false);"
108,./TargetProjects/ant/src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/SuiteMethodTest.java,39,,"            assertTrue(true);"
109,./TargetProjects/ant/src/tests/junit/org/example/junit/JUnit4Skippable.java,32,,"        assertTrue(""This test passed"", true);"
110,./TargetProjects/ant/src/tests/junit/org/example/junit/MultilineAsserts.java,24,,"        assertTrue(""testFoo \nmessed up"", false);"
111,./TargetProjects/ant/src/tests/junit/org/example/junit/MultilineAsserts.java,27,,"        assertTrue(""testBar \ndidn't work"", true);"
112,./TargetProjects/ant/src/tests/junit/org/example/junit/MultilineAsserts.java,30,,"        assertTrue(""testFee \ncrashed"", false);"
113,./TargetProjects/ant/src/tests/junit/org/example/junit/MultilineAsserts.java,33,,"        assertTrue(""testFie \nbroke"", true);"
114,./TargetProjects/ant/src/tests/junit/org/example/junitlauncher/vintage/JUnit4SampleTest.java,38,,"        assertTrue(true);"
115,./TargetProjects/ant/src/tests/junit/org/example/junitlauncher/vintage/JUnit4SampleTest.java,43,,"        assertFalse(false);"
116,./TargetProjects/ant-easyant-plugins/junit/src/test/antunit/src/integration-test/java/org/apache/easyant/SampleITTest.java,24,,"       assertTrue(true);"
117,./TargetProjects/ant-easyant-plugins/junit/src/test/antunit/src/integration-test/java/org/apache/easyant/SampleITTest.java,27,,"       assertTrue(false);"
118,./TargetProjects/ant-easyant-plugins/junit/src/test/antunit/src/test/java/org/apache/easyant/SampleTest.java,24,,"       assertTrue(true);"
119,./TargetProjects/ant-easyant-plugins/junit/src/test/antunit/src/test/java/org/apache/easyant/SampleTest.java,27,,"       assertTrue(false);"
120,./TargetProjects/ant-ivyde/doc/screenshot-projects/HelloWorld/src/MyUnitTest.java,23,,"		assertTrue(true);"
121,./TargetProjects/archiva/archiva-modules/archiva-base/archiva-policies/src/test/java/org/apache/archiva/policies/CachedFailuresPolicyTest.java,137,,"            assertTrue(false);"
122,./TargetProjects/archiva/archiva-modules/archiva-base/archiva-policies/src/test/java/org/apache/archiva/policies/ChecksumPolicyTest.java,400,,"            assertTrue(false);"
123,./TargetProjects/archiva/archiva-modules/archiva-base/archiva-policies/src/test/java/org/apache/archiva/policies/PropagateErrorsDownloadPolicyTest.java,136,,"            assertTrue(false);"
124,./TargetProjects/archiva/archiva-modules/archiva-base/archiva-policies/src/test/java/org/apache/archiva/policies/PropagateErrorsOnUpdateDownloadPolicyTest.java,127,,"            assertTrue(false);"
125,./TargetProjects/archiva/archiva-modules/archiva-base/archiva-policies/src/test/java/org/apache/archiva/policies/ReleasePolicyTest.java,410,,"            assertTrue(false);"
126,./TargetProjects/archiva/archiva-modules/archiva-base/archiva-policies/src/test/java/org/apache/archiva/policies/SnapshotsPolicyTest.java,408,,"            assertTrue(false);"
127,./TargetProjects/archiva/archiva-modules/archiva-maven/archiva-maven-repository/src/test/java/org/apache/archiva/repository/maven/content/ManagedDefaultRepositoryContentTest.java,238,,"            assertFalse( ""Should throw IllegalArgumentException if no project id is given"", true );"
128,./TargetProjects/archiva/archiva-modules/archiva-maven/archiva-maven-repository/src/test/java/org/apache/archiva/repository/maven/content/ManagedDefaultRepositoryContentTest.java,254,,"            assertFalse( ""Should throw IllegalArgumentException if no project id is given"", true );"
129,./TargetProjects/archiva/archiva-modules/archiva-maven/archiva-maven-repository/src/test/java/org/apache/archiva/repository/maven/content/ManagedDefaultRepositoryContentTest.java,268,,"            assertFalse( ""Should throw IllegalArgumentException if no version is given"", true );"
130,./TargetProjects/archiva/archiva-modules/archiva-maven/archiva-maven-repository/src/test/java/org/apache/archiva/repository/maven/content/ManagedDefaultRepositoryContentTest.java,286,,"            assertFalse( ""Should throw IllegalArgumentException if no project id is given"", true );"
131,./TargetProjects/archiva/archiva-modules/archiva-maven/archiva-maven-repository/src/test/java/org/apache/archiva/repository/maven/content/ManagedDefaultRepositoryContentTest.java,301,,"            assertFalse( ""Should throw IllegalArgumentException if no version is given"", true );"
132,./TargetProjects/archiva/archiva-modules/archiva-maven/archiva-maven-repository/src/test/java/org/apache/archiva/repository/maven/content/ManagedDefaultRepositoryContentTest.java,316,,"            assertFalse( ""Should throw IllegalArgumentException if no artifact id is given"", true );"
133,./TargetProjects/archiva/archiva-modules/archiva-maven/archiva-maven-repository/src/test/java/org/apache/archiva/repository/maven/content/ManagedDefaultRepositoryContentTest.java,362,,"            assertFalse( ""IllegalArgumentException expected, when project id not set"", true );"
134,./TargetProjects/archiva/archiva-modules/archiva-maven/archiva-maven-repository/src/test/java/org/apache/archiva/repository/maven/content/ManagedDefaultRepositoryContentTest.java,1368,,"            assertTrue( ""ItemNotFoundException expected for non existing namespace"", false );"
135,./TargetProjects/archiva/archiva-modules/archiva-maven/archiva-maven-repository/src/test/java/org/apache/archiva/repository/maven/content/ManagedDefaultRepositoryContentTest.java,1381,,"            assertTrue( ""ItemNotFoundException expected for non existing project"", false );"
136,./TargetProjects/archiva/archiva-modules/archiva-maven/archiva-maven-repository/src/test/java/org/apache/archiva/repository/maven/content/ManagedDefaultRepositoryContentTest.java,1395,,"            assertTrue( ""ItemNotFoundException expected for non existing version"", false );"
137,./TargetProjects/archiva/archiva-modules/archiva-maven/archiva-maven-repository/src/test/java/org/apache/archiva/repository/maven/content/ManagedDefaultRepositoryContentTest.java,1412,,"            assertTrue( ""ItemNotFoundException expected for non existing artifact"", false );"
138,./TargetProjects/archiva/archiva-modules/archiva-web/archiva-webdav/src/test/java/org/apache/archiva/webdav/ArchivaDavSessionTest.java,55,,"            assertTrue(true);"
139,./TargetProjects/archiva/archiva-modules/archiva-web/archiva-webdav/src/test/java/org/apache/archiva/webdav/ArchivaDavSessionTest.java,70,,"            assertTrue(true);"
140,./TargetProjects/archiva-components/spring-registry/spring-registry-commons/src/test/java/org/apache/archiva/components/registry/test/AbstractRegistryTest.java,78,,"            assertTrue( ""no NoSuchElementException"", false );"
141,./TargetProjects/archiva-components/spring-registry/spring-registry-commons/src/test/java/org/apache/archiva/components/registry/test/AbstractRegistryTest.java,120,,"            assertTrue( ""no NoSuchElementException"", false );"
142,./TargetProjects/archiva-redback-core/redback-integrations/redback-rest/redback-rest-services/src/test/java/org/apache/archiva/redback/rest/services/v2/UserServiceTest.java,571,,"                assertTrue( false, ""404 should be thrown for non existing resource"" );"
143,./TargetProjects/archiva-sandbox/archiva-repository-assembler/src/it/repository-assembly/src/test/java/org/apache/maven/plugin/assembly/test/AppTest.java,36,,"        assertTrue( true );"
144,./TargetProjects/aries/util/src/test/java/org/apache/aries/util/VersionRangeTest.java,137,,"      assertTrue(""Should have thrown an exception"", false);"
145,./TargetProjects/aries/util/src/test/java/org/apache/aries/util/VersionRangeTest.java,143,,"      assertTrue(""Should have thrown an exception"", false);"
146,./TargetProjects/aries/util/src/test/java/org/apache/aries/util/manifest/ManifestHeaderProcessorTest.java,421,,"        assertTrue(""Should have thrown an exception"", false);"
147,./TargetProjects/aries/util/src/test/java/org/apache/aries/util/manifest/ManifestHeaderProcessorTest.java,428,,"        assertTrue(""Should have thrown an exception"", false);"
148,./TargetProjects/aries-cdi/cdi-itests/src/main/java/org/apache/aries/cdi/test/cases/BeanPropertyTypeTest.java,76,,"		assertTrue(false, String.format(""%s not found in time"", context));"
149,./TargetProjects/aries-rsa/rsa/src/test/java/org/apache/aries/rsa/core/ImportRegistrationImplTest.java,84,,"            assertTrue(""An exception should be thrown here !"", false);"
150,./TargetProjects/aries-rsa/topology-manager/src/test/java/org/apache/aries/rsa/topologymanager/importer/local/EndpointListenerImplTest.java,86,,"                    assertTrue(""This should not happen!"", false);"
151,./TargetProjects/asterixdb/hyracks-fullstack/hyracks/hyracks-examples/hyracks-integration-tests/src/test/java/org/apache/hyracks/tests/unit/AbstractRunGeneratorTest.java,121,,"                assertTrue(false);"
152,./TargetProjects/asterixdb/hyracks-fullstack/hyracks/hyracks-examples/hyracks-integration-tests/src/test/java/org/apache/hyracks/tests/unit/AbstractRunGeneratorTest.java,124,,"                assertTrue(false);"
153,./TargetProjects/asterixdb-hyracks/hyracks/hyracks-examples/hyracks-integration-tests/src/test/java/org/apache/hyracks/tests/unit/AbstractRunGeneratorTest.java,119,,"                assertTrue(false);"
154,./TargetProjects/attic-apex-core/api/src/test/java/com/datatorrent/api/Object2StringTest.java,227,,"      assertFalse(true);"
155,./TargetProjects/attic-apex-malhar/library/src/test/java/org/apache/hadoop/io/file/tfile/TestDTFile.java,253,,"        assertTrue(false);"
156,./TargetProjects/attic-apex-malhar/library/src/test/java/org/apache/hadoop/io/file/tfile/TestDTFile.java,407,,"      assertTrue(false);"
157,./TargetProjects/attic-apex-malhar/library/src/test/java/org/apache/hadoop/io/file/tfile/TestDTFile.java,434,,"      assertTrue(false);"
158,./TargetProjects/attic-ode/axis2/src/test/java/org/apache/ode/axis2/ODEServerTest.java,42,,"            assertTrue(true);"
159,./TargetProjects/attic-ode/axis2/src/test/java/org/apache/ode/axis2/ODEServerTest.java,59,,"            assertTrue(true);"
160,./TargetProjects/attic-ode/utils/src/test/java/org/apache/ode/utils/wsdl/WsdlUtilsTest.java,77,,"        assertTrue(true);"
161,./TargetProjects/attic-rave/rave-components/rave-core/src/test/java/org/apache/rave/portal/service/impl/DefaultUserServiceTest.java,327,,"        assertTrue(""Save called"", true);"
162,./TargetProjects/attic-rave/rave-components/rave-core/src/test/java/org/apache/rave/portal/service/impl/DefaultWidgetServiceTest.java,304,,"        assertFalse(""Expecting an exception"", true);"
163,./TargetProjects/attic-rave/rave-components/rave-core/src/test/java/org/apache/rave/portal/service/impl/DefaultWidgetServiceTest.java,319,,"        assertTrue(""Save called"", true);"
164,./TargetProjects/attic-rave/rave-components/rave-jpa/src/test/java/org/apache/rave/portal/model/PortalPreferenceTest.java,85,,"        assertFalse(""Expected exception"", true);"
165,./TargetProjects/attic-rave/rave-components/rave-web/src/test/java/org/apache/rave/portal/web/controller/admin/AdminControllerUtilTest.java,38,,"        assertTrue(""No errors"", true);"
166,./TargetProjects/attic-rave/rave-components/rave-web/src/test/java/org/apache/rave/portal/web/controller/admin/AdminControllerUtilTest.java,46,,"        assertTrue(""Exception occurred"", false);"
