Detection ID,Path,Start Line Num,End Line Num,Code
26,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/Base64.java,1589,,"         buffer = null;"
27,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/Base64.java,1590,,"         out = null;"
28,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/CompositeAddress.java,32,,"         result = null;"
29,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/Env.java,45,,"            instance = null;"
30,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/ReferenceCounterUtil.java,34,,"      this.executor = null;"
31,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/ReferenceCounterUtil.java,35,,"      this.task = null;"
32,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/ReferenceCounterUtil.java,49,,"      this.executor = null;"
33,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/SpawnedVMSupport.java,326,,"         startedProcesses = null;"
34,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/LinkedListImpl.java,63,,"         this.nodeMap = null;"
35,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/LinkedListImpl.java,69,,"      idSupplier = null;"
36,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/LinkedListImpl.java,72,,"         nodeMap = null;"
37,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/LinkedListImpl.java,352,,"            iters[i] = null;"
38,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/LinkedListImpl.java,514,,"         last = null;"
39,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/LinkedListImpl.java,534,,"                  current = null;"
40,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/PriorityLinkedListImpl.java,230,,"            lastIter = null;"
41,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/SingletonIterator.java,44,,"         value = null;"
42,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/SingletonIterator.java,53,,"      value = null;"
43,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/TypedProperties.java,68,,"      this.internalPropertyPredicate = null;"
44,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/TypedProperties.java,457,,"         properties = null;"
45,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/critical/CriticalMeasure.java,50,,"               beforeClose = null;"
46,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/critical/CriticalMeasure.java,115,,"         traceEnter = null;"
47,./TargetProjects/activemq-artemis/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/uri/URISupport.java,522,,"         s = null;"
48,./TargetProjects/activemq-artemis/artemis-commons/src/test/java/org/apache/activemq/artemis/utils/CleanupSystemPropertiesRule.java,106,,"      originalProperties = null;"
49,./TargetProjects/activemq-artemis/artemis-commons/src/test/java/org/apache/activemq/artemis/utils/NetworkHealthTest.java,119,,"         httpServer = null;"
50,./TargetProjects/activemq-artemis/artemis-commons/src/test/java/org/apache/activemq/artemis/utils/RetryRule.java,113,,"                  currentException = null;"
51,./TargetProjects/activemq-artemis/artemis-commons/src/test/java/org/apache/activemq/artemis/utils/ThreadLeakCheckRule.java,130,,"         previousThreads = null;"
52,./TargetProjects/activemq-artemis/artemis-commons/src/test/java/org/apache/activemq/artemis/utils/ThreadLeakCheckRule.java,178,,"         list = null;"
53,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/api/core/JsonUtil.java,129,,"               array[i] = null;"
54,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/api/core/JsonUtil.java,358,,"            this.value = null;"
55,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/api/core/client/ActiveMQClient.java,162,,"         globalThreadPool = null;"
56,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/api/core/client/ActiveMQClient.java,163,,"         globalScheduledThreadPool = null;"
57,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/api/core/client/ActiveMQClient.java,178,,"            globalThreadPool = null;"
58,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/api/core/client/ActiveMQClient.java,192,,"            globalScheduledThreadPool = null;"
59,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/api/core/management/ManagementHelper.java,148,,"         paramString = null;"
60,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/api/core/management/ManagementHelper.java,197,,"         resultString = null;"
61,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientConsumerImpl.java,212,,"         largeMessageReceived = null;"
62,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientConsumerImpl.java,378,,"         receiverThread = null;"
63,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientConsumerImpl.java,530,,"      lastAckedMessage = null;"
64,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientConsumerImpl.java,756,,"         currentLargeMessageController = null;"
65,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientConsumerImpl.java,1044,,"                  onMessageThread = null;"
66,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientConsumerImpl.java,1102,,"            handler = null;"
67,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientConsumerImpl.java,1104,,"            receiverThread = null;"
68,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientConsumerImpl.java,1128,,"      lastAckedMessage = null;"
69,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionFactoryImpl.java,620,,"               connection = null;"
70,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionFactoryImpl.java,633,,"               connector = null;"
71,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionFactoryImpl.java,646,,"                     connection = null;"
72,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionFactoryImpl.java,664,,"            connection = null;"
73,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionFactoryImpl.java,908,,"      pingerFuture = null;"
74,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionFactoryImpl.java,909,,"      pingRunnable = null;"
75,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionFactoryImpl.java,924,,"         connection = null;"
76,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionFactoryImpl.java,933,,"         connector = null;"
77,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionFactoryImpl.java,963,,"                     this.connection = null;"
78,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionFactoryImpl.java,968,,"                  this.connection = null;"
79,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionFactoryImpl.java,1223,,"         connector = null;"
80,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientSessionImpl.java,1671,,"         currentXID = null;"
81,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/LargeMessageControllerImpl.java,247,,"            currentPacket = null;"
82,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/LargeMessageControllerImpl.java,1131,,"            currentPacket = null;"
83,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/LargeMessageControllerImpl.java,1251,,"            this.cachedChannel = null;"
84,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ServerLocatorImpl.java,266,,"            state = null;"
85,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ServerLocatorImpl.java,388,,"      topologyArray = null;"
86,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ServerLocatorImpl.java,1835,,"               factory = null;"
87,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/Topology.java,324,,"               member = null;"
88,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/cluster/DiscoveryGroup.java,189,,"      thread = null;"
89,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/message/impl/CoreMessage.java,111,,"      this.coreMessageObjectPools = null;"
90,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/message/impl/CoreMessage.java,691,,"         userID = null;"
91,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/message/impl/CoreMessage.java,699,,"         properties = null;"
92,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/message/impl/CoreMessagePersister.java,39,,"      theInstance = null;"
93,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/ActiveMQClientProtocolManager.java,322,,"               lock = null;"
94,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/ActiveMQSessionContext.java,399,,"      return new ClientConsumerImpl(session, consumerContext, queueName, filterString, priority, browseOnly, consumerWindowSize, calcWindowSize(consumerWindowSize), ackBatchSize, maxRate > 0 ? new TokenBucketLimiterImpl(maxRate, false) : null, executor, flowControlExecutor, this, queueInfo.toQueueQuery(), lookupTCCL());"
95,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/ChannelImpl.java,489,,"            response = null;"
96,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/wireformat/ClusterTopologyChangeMessage.java,121,,"            a = null;"
97,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/wireformat/ClusterTopologyChangeMessage.java,129,,"            b = null;"
98,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/wireformat/ClusterTopologyChangeMessage_V2.java,115,,"            a = null;"
99,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/wireformat/ClusterTopologyChangeMessage_V2.java,123,,"            b = null;"
100,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/wireformat/SessionSendMessage.java,53,,"      this.handler = null;"
101,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/wireformat/SessionSendMessage.java,67,,"      this.handler = null;"
102,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/remoting/impl/netty/NettyConnector.java,819,,"         flusher = null;"
103,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/remoting/impl/netty/NettyConnector.java,821,,"         batchFlusherFuture = null;"
104,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/remoting/impl/netty/NettyConnector.java,824,,"      bootstrap = null;"
105,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/remoting/impl/netty/NettyConnector.java,831,,"      channelClazz = null;"
106,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/remoting/impl/netty/SharedEventLoopGroup.java,53,,"         instance = null;"
107,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/remoting/impl/netty/SharedEventLoopGroup.java,105,,"                        instance = null;"
108,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/utils/ActiveMQBufferInputStream.java,123,,"      bb = null;"
109,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/utils/VersionLoader.java,61,,"            PROP_FILE_NAME = null;"
110,./TargetProjects/activemq-artemis/artemis-core-client/src/main/java/org/apache/activemq/artemis/utils/VersionLoader.java,70,,"         VersionLoader.versions = null;"
111,./TargetProjects/activemq-artemis/artemis-jdbc-store/src/main/java/org/apache/activemq/artemis/jdbc/store/drivers/JDBCConnectionProvider.java,47,,"      this.networkTimeoutExecutor = null;"
112,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQDestination.java,391,,"         this.queueConfiguration = null;"
113,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQMessage.java,377,,"         replyTo = null;"
114,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQMessageConsumer.java,228,,"               jmsMsg = ActiveMQCompatibleMessage.createMessage(coreMessage, needSession ? coreSession : null, options);"
115,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQMessageConsumer.java,230,,"               jmsMsg = ActiveMQMessage.createMessage(coreMessage, needSession ? coreSession : null, options);"
116,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQObjectMessage.java,106,,"         data = null;"
117,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQObjectMessage.java,166,,"      data = null;"
118,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQQueueBrowser.java,144,,"            current = null;"
119,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQSession.java,587,,"         messageSelector = null;"
120,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQSession.java,718,,"         selectorString = """".equals(selectorString) ? null : selectorString;"
121,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQSession.java,774,,"         selectorString = """".equals(selectorString) ? null : selectorString;"
122,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQSession.java,970,,"         filterString = null;"
123,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQTextMessage.java,84,,"         this.text = null;"
124,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQTextMessage.java,103,,"      text = null;"
125,./TargetProjects/activemq-artemis/artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ThreadAwareContext.java,69,,"         completionListenerThread = null;"
126,./TargetProjects/activemq-artemis/artemis-jms-server/src/main/java/org/apache/activemq/artemis/jms/bridge/impl/JMSBridgeImpl.java,441,,"         batchTimeCheckerFinished = null;"
127,./TargetProjects/activemq-artemis/artemis-jms-server/src/main/java/org/apache/activemq/artemis/jms/bridge/impl/JMSBridgeImpl.java,443,,"         batchTimeCheckerTask = null;"
128,./TargetProjects/activemq-artemis/artemis-jms-server/src/main/java/org/apache/activemq/artemis/jms/bridge/impl/JMSBridgeImpl.java,525,,"               sourceConn = null;"
129,./TargetProjects/activemq-artemis/artemis-jms-server/src/main/java/org/apache/activemq/artemis/jms/bridge/impl/JMSBridgeImpl.java,535,,"               targetConn = null;"
130,./TargetProjects/activemq-artemis/artemis-jms-server/src/main/java/org/apache/activemq/artemis/jms/bridge/impl/JMSBridgeImpl.java,542,,"         this.sourceReceiverFinished = null;"
131,./TargetProjects/activemq-artemis/artemis-jms-server/src/main/java/org/apache/activemq/artemis/jms/bridge/impl/JMSBridgeImpl.java,543,,"         this.sourceReceiverTask = null;"
132,./TargetProjects/activemq-artemis/artemis-jms-server/src/main/java/org/apache/activemq/artemis/jms/bridge/impl/JMSBridgeImpl.java,544,,"         this.batchTimeCheckerFinished = null;"
133,./TargetProjects/activemq-artemis/artemis-jms-server/src/main/java/org/apache/activemq/artemis/jms/bridge/impl/JMSBridgeImpl.java,545,,"         this.batchTimeCheckerTask = null;"
134,./TargetProjects/activemq-artemis/artemis-jms-server/src/main/java/org/apache/activemq/artemis/jms/bridge/impl/JMSBridgeImpl.java,2146,,"            lastEvent = null;"
135,./TargetProjects/activemq-artemis/artemis-jms-server/src/main/java/org/apache/activemq/artemis/jms/persistence/config/PersistedDestination.java,115,,"      selector = (selectorStr == null) ? null : selectorStr.toString();"
136,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/aio/AIOSequentialFile.java,116,,"         aioFile = null;"
137,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/aio/AIOSequentialFile.java,161,,"      this.timedBuffer = null;"
138,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/aio/AIOSequentialFileFactory.java,318,,"         libaioContext = null;"
139,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/aio/AIOSequentialFileFactory.java,413,,"         this.errorMessage = null;"
140,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/aio/AIOSequentialFileFactory.java,446,,"            errorMessage = null;"
141,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/buffer/TimedBuffer.java,165,,"               bufferObserver = null;"
142,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/buffer/TimedBuffer.java,176,,"               timerThread = null;"
143,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/mapped/MappedSequentialFile.java,54,,"      this.absoluteFile = null;"
144,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/mapped/MappedSequentialFile.java,55,,"      this.fileName = null;"
145,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/mapped/MappedSequentialFile.java,57,,"      this.mappedFile = null;"
146,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/mapped/MappedSequentialFile.java,367,,"         this.mappedFile = null;"
147,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/mapped/MappedSequentialFile.java,401,,"            this.absoluteFile = null;"
148,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/mapped/TimedSequentialFile.java,204,,"         this.timedBuffer = null;"
149,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/nio/NIOSequentialFile.java,229,,"         channel = null;"
150,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/io/nio/NIOSequentialFile.java,230,,"         rfile = null;"
151,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/AbstractJournalUpdateTask.java,239,,"               writingChannel = null;"
152,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/AbstractJournalUpdateTask.java,240,,"               bufferWrite = null;"
153,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/AbstractJournalUpdateTask.java,279,,"         bufferWrite = null;"
154,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/AbstractJournalUpdateTask.java,280,,"         writingChannel = null;"
155,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalImpl.java,546,,"         buffer = null;"
156,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalImpl.java,1884,,"               compactor = null;"
157,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalImpl.java,1952,,"               compactor = null;"
158,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalImpl.java,2089,,"      currentFile = null;"
159,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalImpl.java,2964,,"         currentFile = null;"
160,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalImpl.java,2977,,"         threadPool = null;"
161,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalImpl.java,2978,,"         ioExecutorFactory = null;"
162,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalImpl.java,2993,,"         cleanupList = null;"
163,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalImpl.java,3205,,"      bb = null;"
164,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalTransaction.java,161,,"      lastFile = null;"
165,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalTransaction.java,163,,"      currentCallback = null;"
166,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalTransaction.java,165,,"      firstCallbackLatch = null;"
167,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalTransaction.java,312,,"         firstCallbackLatch = null;"
168,./TargetProjects/activemq-artemis/artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/TransactionCallback.java,50,,"         delegateCompletion = null;"
169,./TargetProjects/activemq-artemis/artemis-junit/src/main/java/org/apache/activemq/artemis/junit/AbstractActiveMQClientResource.java,129,,"            session = null;"
170,./TargetProjects/activemq-artemis/artemis-junit/src/main/java/org/apache/activemq/artemis/junit/AbstractActiveMQClientResource.java,134,,"         sessionFactory = null;"
171,./TargetProjects/activemq-artemis/artemis-junit/src/main/java/org/apache/activemq/artemis/junit/AbstractActiveMQClientResource.java,138,,"         serverLocator = null;"
172,./TargetProjects/activemq-artemis/artemis-junit/src/main/java/org/apache/activemq/artemis/junit/ActiveMQConsumerResource.java,123,,"            consumer = null;"
173,./TargetProjects/activemq-artemis/artemis-junit/src/main/java/org/apache/activemq/artemis/junit/ActiveMQProducerResource.java,143,,"            producer = null;"
174,./TargetProjects/activemq-artemis/artemis-junit/src/main/java/org/apache/activemq/artemis/junit/EmbeddedActiveMQResource.java,181,,"         internalClient = null;"
